Risk ID,Risk Level,Risk Category,Risk Description,Action Plan,Action Plan Owner,Likelihood,Impact,Risk Rating,Status
R176,Project Management,Integration,Agensi tidak mempunyai peruntukan kewangan yang mencukupi untuk melaksanakan integrasi sistem-sistem sedia ada di agensi dengan  bagi keperluan JIM,Mengenal pasti agensi yang melibatkan Cost tambahan bagi pelaksanaan integrasi dengan,Tower Aplikasi ,2,5,10,Closed
R177,Project Management,Integration,Agensi tidak mempunyai peruntukan kewangan yang mencukupi untuk melaksanakan integrasi sistem-sistem sedia ada di agensi dengan  bagi keperluan JIM,"Perbincangan terperinci dengan Kontraktor  perlu dilakukan semasa fasa RDS / Requirement Study bersama semua pihak terlibat bagi membolehkan pihak agensi membuat persiapan dan tindakan awal seperti permohonan bajet, perbincangan dengan kontraktor untuk semua sistem-sistem yang terlibat di agensi.",Tower Aplikasi ,2,5,10,Closed
R178,Project Management,Integration,Agensi tidak mempunyai peruntukan kewangan yang mencukupi untuk melaksanakan integrasi sistem-sistem sedia ada di agensi dengan  bagi keperluan JIM,PPK hendaklah mengenal pasti keutamaan agensi untuk pelaksaaan integrasi yang melibatkan Cost tambahan.,Tower Aplikasi ,2,5,10,Closed
R179,Project Management,Kualiti,Serahan projek kurang berkualiti.,Kontraktor  hendaklah membangunkan Pelan Pengurusan Kualiti dan Pelan Pengujian (Test Plan) yang komprehensif dan melaksanakan pelan tersebut dengan sempurna.,Tower Project Management ,4,4,16,Closed
R180,Project Management,Kualiti,Serahan projek kurang berkualiti.,"Sebarang serahan/ deliverables  semasa pelaksanaan projek, Kontraktor  hendaklah:_x000B_

_x000B_a) mengguna pakai templat yang telah disediakan oleh Kerajaan;_x000B__x000B_

b) melalui proses kualiti diperingkat dalaman Kontraktor terlebih dahulu sebelum serahan dibuat; dan_x000B__x000B_

c) Pihak IV&V perlu menyemak serahan/ deliverable (teknikal) dan memberi pandangan untuk meningkatkan kualiti kepada pihak kontraktor.


d)  Kontraktor perlu melengkapkan borang    semakan bagi setiap serahan.

3.Pihak Kerajaan (JIM) perlu menyemak dengan teliti dan mengesahkan keperluan sistem yang dinyatakan dalam dokumen URS dan SRS adalah memenuhi keperluan Kerajaan._x000B__x000B_",Tower Project Management ,4,4,16,Closed
R181,Project Management,Kualiti,Serahan projek kurang berkualiti.,Pembangunan  oleh Kontraktor  hendaklah menggunakan metodologi yang telah ditetapkan dan dipersetujui oleh pihak Kerajaan,Tower Project Management ,4,4,16,Closed
R182,Operation,Training,Bilangan tenaga pengajar yang berpengalaman dan mahir dalam bidang berkaitan tidak mencukupi.,Pihak JIM hendaklah mewujudkan pasukan Master Trainer yang terlatih (dalam aspek kepenggunaan ) semasa fasa permulaan projek. Pemilihan Master Trainer hendaklah berdasarkan kriteria atau senarai semak yang bersesuaian.,Bahagian Human Resource JIM,3,4,12,Closed
R183,Operation,Training,Bilangan tenaga pengajar yang berpengalaman dan mahir dalam bidang berkaitan tidak mencukupi.,Kontraktor  hendaklah menyediakan TNA yang jelas untuk Master Trainer semasa fasa permulaan projek sebagai persediaan sebagai Master Trainer.,Bahagian Human Resource JIM,3,4,12,Closed
R184,Operation,Training,Bilangan tenaga pengajar yang berpengalaman dan mahir dalam bidang berkaitan tidak mencukupi.,Kontraktor  hendaklah melatih Master Trainer mengikut Training Plan yang telah ditetapkan dan silibus untuk Master Trainer hendaklah komprehensif dan menyeluruh.,Bahagian Human Resource JIM,3,4,12,Closed
R185,Operation,Training,Masa Training yang tidak sesuai terutama bagi pegawai yang bertugas shift/ one-man show.,Kontraktor  hendaklah menyediakan jadual Training alternatif dan membuat penjadualan semula bagi pegawai yang tidak dapat hadir.,Tower Bisnes ,5,4,20,Closed
R186,Operation,Training,Masa Training yang tidak sesuai terutama bagi pegawai yang bertugas shift/ one-man show.,Kontraktor  hendaklah menyediakan Training atas talian/ Computer Based Training (CBT) sebagai alternatif.,Tower Bisnes ,5,4,20,Closed
R187,Operation,Training,Masa Training yang tidak sesuai terutama bagi pegawai yang bertugas shift/ one-man show.,Penyediaan TOR dan RACI yang jelas di dalam Pelan Pengurusan Komunikasi.,Tower Bisnes ,5,4,20,Closed
R188,Operation,Training,Peserta mempunyai masalah kefahaman terhadap apa yang disampaikan oleh tenaga pengajar semasa sesi Training dijalankan.,Kontraktor  hendaklah melaksanakan Training  dalam Bahasa Melayu dan perlu dinyatakan di dalam kontrak.,Tower Bisnes ,3,2,6,Closed
R189,Operation,Training,Peserta mempunyai masalah kefahaman terhadap apa yang disampaikan oleh tenaga pengajar semasa sesi Training dijalankan.,Kontraktor  hendaklah menyediakan tenaga pengajar yang berpengetahuan dan berpengalaman dalam mempelbagaikan teknik penyampaian supaya pengisian Training tersebut menjadi lebih seronok dan menarik minat peserta.,Tower Bisnes ,3,2,6,Closed
R190,Application and Technical,System Development,Versi sistem tidak selari antara HQ dan cawangan-cawangan.,"Kontraktor  hendaklah menyediakan kaedah kawalan versi secara automasi, menyeluruh dan komprehensif.",Tower Project Management ,3,5,15,Closed
R191,Application and Technical,System Development,Versi sistem tidak selari antara HQ dan cawangan-cawangan.,Kontraktor  hendaklah menyediakan satu mekanisma pemberitahuan kepada pengguna sekiranya berlaku sebarang perubahan versi.,Tower Project Management ,3,5,15,Closed
R192,Project Management,Cost,Cost projek melebihi peruntukan siling yang ditetapkan.,Pembangunan Pelan Pengurusan Skop.,,3,4,12,Closed
R193,Project Management,Cost,Cost projek melebihi peruntukan siling yang ditetapkan.,Pemantauan pelan pengurusan skop,,3,4,12,Closed
R194,Application and Technical,System Development,SLA  (sistem availability) tidak dapat memenuhi keperluan SLA JIM.,"i) Keperluan SLA hendaklah dipersetujui oleh kedua-dua pihak Kerajaan dan Kontraktor  dan dinyatakan dengan jelas dalam Kontrak.
ii) Kontraktor  perlu memenuhi Keperluan SLA  availability sistem adalah 99.9%. Di dalam deraf kontrak, Kontraktor  bersetuju dengan SLA 99.9%. 
iii) Dicadangkan untuk dipindahkan ke Fasa Pelaksanaan (mulai COA)",Tower Project Management ,5,5,25,Closed
R195,Application and Technical,System Development,SLA  (sistem availability) tidak dapat memenuhi keperluan SLA JIM.,Kontraktor  hendaklah melaksanakan performance test secara menyeluruh sebelum aktiviti rollout/ deployment setiap fasa dilaksanakan. Kerajaan perlu terlibat dalam aktiviti ini.,Tower Project Management ,5,5,25,Closed
R196,Application and Technical,System Development,SLA  (sistem availability) tidak dapat memenuhi keperluan SLA JIM.,"Kontraktor  perlu menyediakan monitoring system (aplikasi, perkakasan dan sekuriti) yang komprehensif sebelum aktiviti pengujian sistem dilaksanakan.",Tower Project Management ,5,5,25,Closed
R197,Project Management,Procurement,Pelantikan kontraktor yang tidak kompeten dan berwibawa.,Pihak Kerajaan (Bahagian Perolehan KDN) hendaklah Mencadangkan/menasihati Lembaga Tender supaya memilih syarikat yang memenuhi spesifikasi teknikal dan kewangan semasa proses pemilihan kontraktor.,Bahagian Perolehan KDN,4,3,12,Closed
R198,Project Management,Procurement,Pelantikan kontraktor yang tidak kompeten dan berwibawa.,"Pihak Kerajaan (Tower Project Management) hendaklah Menyediakan terma-terma kontrak yang menjaga kepentingan Kerajaan. Pihak Kerajaan hendaklah dan menguatkuasakan terma-terma kontrak jika Kontraktor ingkar/tidak mematuhi keperluan projek.

IPM akan melaporkan sebagai Isu atau penilaian laporan bulanan.",Bahagian Perolehan KDN,4,3,12,Closed
R199,Project Management,Procurement,Pelantikan kontraktor yang tidak kompeten dan berwibawa.,PPK hendaklah  membuat penilaian prestasi ke atas kontraktor secara berkala iaitu setiap enam (6) bulan sekali.,Bahagian Perolehan KDN,4,3,12,Closed
R200,Project Management,Procurement,Pelantikan kontraktor yang tidak kompeten dan berwibawa.,Membuat serahan deliverable yang berkualiti mengikut tempoh yang telah ditetapkan.,Bahagian Perolehan KDN,4,3,12,Closed
R201,Project Management,Procurement,Pelantikan kontraktor yang tidak kompeten dan berwibawa.,Menyediakan Training kepada ahli pasukan projek Kontraktor  mengikut pelan operasi Training.,Bahagian Perolehan KDN,4,3,12,Closed
R202,Project Management,Procurement,Pelantikan kontraktor yang tidak kompeten dan berwibawa.,"Kontraktor hendaklah menyediakan Human Resource yang kompeten dan mencukupi mengikut Pelan Pengurusan Sumber yang telah dipersetujui. Human Resource yang dilantik khas untuk melaksanakan projek .

Menyediakan terma-terma kontrak berkaitan pelantikan kontraktor yang tidak kompeten dan berwibawa.",Bahagian Perolehan KDN,4,3,12,Closed
R203,Application and Technical,System Development,"Dokumen SRS (Kawalan & eGate) masih belum disemak secara bersama (SME, IPM, IV&V).",Semakan perlu berlaku dengan mengambil kira input daripada pihak SME supaya proses bisnes yang terhasil memenuhi spesifikasi.,Tower Aplikasi,4,5,20,Closed
R204,Strategic,Policy,Polisi Data dan Maklumat JIM tidak wujud.,Pihak Kerajaan hendaklah mewujudkan dan memuktamadkan satu polisi data dan maklumat yang komprehensif sebelum fasa permulaan projek tamat.,Bahagian Keselamatan dan Passport,2,5,6,Closed
R205,Application and Technical,Deployment,Kelewatan dalam memuktamadkan SRS bagi modul Kawalan.,Pemuktamadan dan penambahbaikan remedi URS perlu dilaksanakan segera;,Tower Aplikasi,4,5,20,Closed
R206,Application and Technical,Deployment,Kelewatan dalam memuktamadkan SRS bagi modul Kawalan.,Penyediaan SRS bagi modul Kawalan perlu dilakukan dengan segera; dan,Tower Aplikasi,4,5,20,Closed
R207,Application and Technical,Deployment,Kelewatan dalam memuktamadkan SRS bagi modul Kawalan.,Kontraktor hendaklah menyediakan dan membentangkan pelan mitigasi bagi penggantian Human Resource dan knowledge transfer perlu dilaksanakan dengan segera bagi modul Kawalan.,Tower Aplikasi,4,5,20,Closed
R208,Operation,Training,Pegawai tidak dapat menghadirkan diri ke sesi Training yang telah ditetapkan.,Kontraktor  hendaklah memaklumkan jadual Training sebulan lebih awal kepada perserta.,,4,2,8,Closed
R209,Operation,Training,Pegawai tidak dapat menghadirkan diri ke sesi Training yang telah ditetapkan.,Kontraktor  hendaklah menyediakan Training atas talian/ Computer Based Training (CBT) sebagai alternatif.,,4,2,8,Closed
R210,Operation,Training,Pegawai tidak dapat menghadirkan diri ke sesi Training yang telah ditetapkan.,Pihak atasan pegawai yang terlibat perlu menghantar pegawai gantian sekiranya pegawai asal tidak dapat hadirkan diri.,,4,2,8,Closed
R211,Application and Technical,System Development,Skop dan tanggungjawab untuk pemasangan perisian Oracle Golden Gate (OGG) di persekitaran myIMMS masih belum ditentukan.,Melakukan perbincangan awal dengan pihak Kerajaan unutk skop kerja., Tower Teknikal,4,5,20,Closed
R212,Application and Technical,System Development,Skop dan tanggungjawab untuk pemasangan perisian Oracle Golden Gate (OGG) di persekitaran myIMMS masih belum ditentukan.,Kontraktor  perlu menyediakan pra-syarat pemasangan perisian Oracle Golder Gate untuk makluman kontraktor myIMMs., Tower Teknikal,4,5,20,Closed
R213,Application and Technical,System Development,"Pengurusan cap keselamatan, smart stamping dan kod QR tiada persetujuan bersama.","Kenal pasti penggunaan antara cap keselamatan, smart stamping dan kod QR yang boleh diguna pakai oleh semua cawangan.",Tower Aplikasi,4,5,20,Closed
R214,Application and Technical,System Development,"Pengurusan cap keselamatan, smart stamping dan kod QR tiada persetujuan bersama.","Kenal pasti design alternative yang tidak menyebabkan Risk ini berlaku, iaitu memuktamadkan kaedah sebelum dokumen SRS dimuktamadkan.",Tower Aplikasi,4,5,20,Closed
R215,Application and Technical,Deployment,"Keperluan back up plan bagi bekalan elektrik, server dan network di 10 pintu masuk utama Pemeriksaan Kawalan Imigresen sekiranya berlaku black out atau system offline.","1.Kajian keperluan bekalan elektrik terhadap 10 pintu masuk utama perlu dilaksanakan.

2.Back up plan bagi Server cawangan dan network (WAN/ LAN) yang mencukupi.

3.Menyediakan senarai semak bagi pemasangan genset.

4.Pihak kerajaan juga melalui pihak MAMPU perlu meningkat jaringan Network (network) di semua pintu masuk beserta back up plan sekiranya berlaku network down.",Tower Infrastruktur   & PPK Infrastruktur,4,5,20,Closed
R216,Application and Technical,System Development,"Tiada perincian tentang common module (modul guna sama) di dalam dokumen URS. Contoh common module ialah:
1 . Dashboard Pengguna. Setiap aras pegawai mempunyai dashboard paparan E-reporting bagi melihat senarai, status dan agihan tugasan yang berikan.
2.	Common Email Template bagi kandungan e-mel untuk segala jenis notifikasi e-mel yang perlu/akan dihantar kepada pegawai JIM dan pengguna sistem NtlSe. Contoh e-mel templat seperti e-mel permohonan ditolak.
3.	Konfigurasi sistem oleh admin setiap modul yang boleh diakses oleh semua modul untuk melakukan kemas kini. Contoh konfigurasi awalan lalai (default value) sistem seperti tempoh tamat pasport/visa/pas dan senarai cawangan, unit/ bahagian.
4.	Keperluan audit trail bagi semua modul adalah tergantung:
a.	Modul Pengurusan ID hanya menguruskan audit trail bagi pengurusan ID sahaja di mana hanya merekodkan audit trail bagi proses daftar masuk dan daftar keluar sahaja.
b.	Tiada modul spesifik yang menyelenggarakan keperluan audit trail",1 . Kenal pasti common module yang terlibat untuk sistem .,Tower Aplikasi,4,5,20,Closed
R217,Application and Technical,System Development,"Tiada perincian tentang common module (modul guna sama) di dalam dokumen URS. Contoh common module ialah:
1 . Dashboard Pengguna. Setiap aras pegawai mempunyai dashboard paparan E-reporting bagi melihat senarai, status dan agihan tugasan yang berikan.
2.	Common Email Template bagi kandungan e-mel untuk segala jenis notifikasi e-mel yang perlu/akan dihantar kepada pegawai JIM dan pengguna sistem NtlSe. Contoh e-mel templat seperti e-mel permohonan ditolak.
3.	Konfigurasi sistem oleh admin setiap modul yang boleh diakses oleh semua modul untuk melakukan kemas kini. Contoh konfigurasi awalan lalai (default value) sistem seperti tempoh tamat pasport/visa/pas dan senarai cawangan, unit/ bahagian.
4.	Keperluan audit trail bagi semua modul adalah tergantung:
a.	Modul Pengurusan ID hanya menguruskan audit trail bagi pengurusan ID sahaja di mana hanya merekodkan audit trail bagi proses daftar masuk dan daftar keluar sahaja.
b.	Tiada modul spesifik yang menyelenggarakan keperluan audit trail",Wujudkan satu dokumen keperluan untuk common module.,Tower Aplikasi,4,5,20,Closed
R218,Application and Technical,System Development,Modul RAE mempunyai tahap kebergantungan (dependency) yang tinggi dengan modul-modul lain,Pemilik modul-modul yang terlibat perlu membuat pengesahan terhadap data-data yang digunakan.,Tower Aplikasi,4,5,20,Closed
R219,Application and Technical,System Development,Modul RAE mempunyai tahap kebergantungan (dependency) yang tinggi dengan modul-modul lain,"Visa, Pas dan Permit (VPP);",Tower Aplikasi,4,5,20,Closed
R220,Application and Technical,System Development,Modul RAE mempunyai tahap kebergantungan (dependency) yang tinggi dengan modul-modul lain,Pengurusan Ekspatriat (ESD);,Tower Aplikasi,4,5,20,Closed
R221,Application and Technical,System Development,Modul RAE mempunyai tahap kebergantungan (dependency) yang tinggi dengan modul-modul lain,Pengurusan Pekerja Asing (PPA);,Tower Aplikasi,4,5,20,Closed
R222,Application and Technical,System Development,Modul RAE mempunyai tahap kebergantungan (dependency) yang tinggi dengan modul-modul lain,Advanced Passenger Screening (APS);,Tower Aplikasi,4,5,20,Closed
R223,Application and Technical,System Development,Modul RAE mempunyai tahap kebergantungan (dependency) yang tinggi dengan modul-modul lain,Kawalan Imigresen (IBC);,Tower Aplikasi,4,5,20,Closed
R224,Application and Technical,System Development,Modul RAE mempunyai tahap kebergantungan (dependency) yang tinggi dengan modul-modul lain,Pengurusan Depot dan Tahanan (PDT);,Tower Aplikasi,4,5,20,Closed
R225,Application and Technical,System Development,Modul RAE mempunyai tahap kebergantungan (dependency) yang tinggi dengan modul-modul lain,Pasport dan Dokumen Perjalanan (PTD); dan,Tower Aplikasi,4,5,20,Closed
R226,Application and Technical,System Development,Modul RAE mempunyai tahap kebergantungan (dependency) yang tinggi dengan modul-modul lain,Pengurusan Keselamatan ID (IDM);,Tower Aplikasi,4,5,20,Closed
R227,Application and Technical,System Development,Modul RAE mempunyai tahap kebergantungan (dependency) yang tinggi dengan modul-modul lain,Keselamatan (SEC);,Tower Aplikasi,4,5,20,Closed
R228,Application and Technical,System Development,Modul RAE mempunyai tahap kebergantungan (dependency) yang tinggi dengan modul-modul lain,Perisikan (INT); dan,Tower Aplikasi,4,5,20,Closed
R229,Application and Technical,System Development,Modul RAE mempunyai tahap kebergantungan (dependency) yang tinggi dengan modul-modul lain,Penguatkuasaan (ENF).,Tower Aplikasi,4,5,20,Closed
R230,Application and Technical,System Development,Aplikasi bagi Data Analytic and Business Intelligent masih belum dimuktamadkan,Perlu ada maklum balas dan kemuktamadan aplikasi daripada pihak Kontraktor  sebelum dokumen URS dan SRS dimuktamadkan.,Tower Aplikasi,4,5,20,Closed
R231,Application and Technical,System Development,Aplikasi bagi Data Analytic and Business Intelligent masih belum dimuktamadkan,Perlu ada perbincangan di antara kontraktor  dan pihak Kerajaan bagi penetapan pemilihan.,Tower Aplikasi,4,5,20,Closed
R232,Application and Technical,System Development,"1 Tiada perincian keperluan aplikasi Mobile.
a.	Hybrid application
b.	Native application
2. Keperluan aplikasi Mobile tidak dinyatakan bagi menerangkan fungsi-fungsi yang boleh dicapai oleh Mobile.",Kenal pasti aplikasi Mobile yang terlibat untuk sistem .,Tower Aplikasi,4,5,20,Closed
R233,Application and Technical,System Development,"1 Tiada perincian keperluan aplikasi Mobile.
a.	Hybrid application
b.	Native application
2. Keperluan aplikasi Mobile tidak dinyatakan bagi menerangkan fungsi-fungsi yang boleh dicapai oleh Mobile.",Wujudkan satu dokumen keperluan untuk aplikasi Mobile.,Tower Aplikasi,4,5,20,Closed
R234,Application and Technical,"Integration Aplikasi/ Modul
(Perisian dan Perkakasan)",Kelewatan dalam penyediaan development environment bagi tujuan pembangunan .,Pemasangan perkakasan perlu dilaksanakan seperti tempoh yang telah dirancang;,Tower Aplikasi,4,5,20,Closed
R235,Application and Technical,"Integration Aplikasi/ Modul
(Perisian dan Perkakasan)",Kelewatan dalam penyediaan development environment bagi tujuan pembangunan .,"Konfigurasi aplikasi, pangkalan data dan devops perlu dilaksanakan dalam tempoh yang telah dirancang; dan",Tower Aplikasi,4,5,20,Closed
R236,Application and Technical,"Integration Aplikasi/ Modul
(Perisian dan Perkakasan)",Kelewatan dalam penyediaan development environment bagi tujuan pembangunan .,Perbincangan pelan pelaksanaan hendaklah diadakan bersama MAMPU bagi persiapan kemasukan perkakasan ke PDSA.,Tower Aplikasi,4,5,20,Closed
R237,Application and Technical,"Infrastructure (DC,DRC,NICC,Server)",Kesesakan trafik Network (congestion of network traffic)  di Data Centre (DC) satu (1) dan dua (2).,"Kontraktor  perlu membuatr kajian keperluan network terperinci, network arkitektur dan reka bentuk network yang efisien merangkumi capaian server, aplikasi, pheripehral, pengguna dan lain-lain yang berkaitan.",Tower Infrastruktur ,4,5,20,Closed
R238,Application and Technical,"Infrastructure (DC,DRC,NICC,Server)",Kesesakan trafik Network (congestion of network traffic)  di Data Centre (DC) satu (1) dan dua (2).,"Kontraktor  perlu mengambil kira Risk ini  dalam merekabentuk arkitektur DC1 dan DC2, contohnya mempertimbangkan semula konsep pembahagian trafik ke DC mengikut zon.",Tower Infrastruktur ,4,5,20,Closed
R239,Application and Technical,"Infrastructure (DC,DRC,NICC,Server)",Kesesakan trafik Network (congestion of network traffic)  di Data Centre (DC) satu (1) dan dua (2).,Mendapatkan maklumat keperluan lebar jalur (bandwidth) untuk setiap service keutamaan (priority): dan,Tower Infrastruktur ,4,5,20,Closed
R240,Application and Technical,"Infrastructure (DC,DRC,NICC,Server)",Kesesakan trafik Network (congestion of network traffic)  di Data Centre (DC) satu (1) dan dua (2).,Meningkatkan lagi keupayaan lebar jalur DC1 dan DC2.,Tower Infrastruktur ,4,5,20,Closed
R241,Application and Technical,Tools,Kegagalan peralatan di lokasi operasi JIM seperti pos kawalan dan pintu masuk.,Kontraktor  hendaklah mendapatkan TOT produk yang mencukupi dari prinsipal kepada pasukan sokongan teknikal tempatan sebelum aktiviti rollout dijalankan.,Tower Project Management,2,3,6,Closed
R242,Application and Technical,Tools,Kegagalan peralatan di lokasi operasi JIM seperti pos kawalan dan pintu masuk.,Training daripada Kontraktor  kepada pihak Kerajaan pasukan sokongan teknikal.,Tower Project Management,2,3,6,Closed
R243,Application and Technical,Tools,Kegagalan peralatan di lokasi operasi JIM seperti pos kawalan dan pintu masuk.,"Kontraktor  hendaklah menyediakan SOP pemantauan dan penyelenggaraan peralatan, perkakasan dan perisian (update patches dan firmware) yang komprehensif dan dipatuhi.",Tower Project Management,2,3,6,Closed
R244,Application and Technical,Tools,Kegagalan peralatan di lokasi operasi JIM seperti pos kawalan dan pintu masuk.,PPK/IPM hendaklah menetapkan SLA pembaikan di dalam pelaksanaan kontrak dan pemantauan dari masa ke semasa.,Tower Project Management,2,3,6,Closed
R245,Application and Technical,Tools,Kegagalan peralatan di lokasi operasi JIM seperti pos kawalan dan pintu masuk.,Mengenalpasti senarai peralatan yang dipasang di pintu masuk kecuali di Pejabat Atase melalui aktiviti penilaian tapak.,Tower Project Management,2,3,6,Closed
R246,Project Management,Scope,Pertambahan skop / requirement kerap berubah.,"1.Penyediaan keperluan pengguna perlu dinyatakan dalam dokumen URS, SRS, TDD dan perlu mendapat pengesahan dari pihak JIM. Penyediaan dokumen keperluan perlu merangkumi fungsian dan bukan fungsian termasuk keperluan configurable, extensible dan fleksible supaya perubahan skop selepas RDS mempunyai impak minima terhadap Cost projek.

2.Menyediakan Pelan Pengurusan Skop yang jelas.",Tower Aplikasi ,5,2,10,Closed
R247,Project Management,Scope,Pertambahan skop / requirement kerap berubah.,Menyenaraikan Scope of Work yang tidak dinyatakan dalam BP,Tower Aplikasi ,5,2,10,Closed
R248,Project Management,Stakeholder,"Tidak mendapat kerjasama, sokongan dan persetujuan daripada Kerajaan Negeri (Sabah dan Sarawak) semasa pelaksanaan projek dan selepas projek disiapkan.",Mengadakan sesi libat urus bersama Setiausaha Kerajaan Negeri (SKN) Sabah dan Sarawak bagi mendapatkan persetujuan mengenai Policy-Policy tertentu dan menawarkan  bagi melaksana proses keimigresenan yang melibatkan yang melibatkan bidang kuasa Kerajaan Negeri masing-masing,,3,5,15,Closed
R249,Project Management,Stakeholder,"Tidak mendapat kerjasama, sokongan dan persetujuan daripada Kerajaan Negeri (Sabah dan Sarawak) semasa pelaksanaan projek dan selepas projek disiapkan.",Melantik focal point daripada pejabat SKN bagi tujuan perbincangan yang lebih terperinci dengan Pasukan Projek  (sekiranya dipersetujui di peringkat Policy),,3,5,15,Closed
R250,Project Management,Stakeholder,"Tidak mendapat kerjasama, sokongan dan persetujuan daripada Kerajaan Negeri (Sabah dan Sarawak) semasa pelaksanaan projek dan selepas projek disiapkan.",Mengenalpasti busines process dalam pengurusan pekerja asing di Sabah dan Sarawak untuk diintegrasi atau dibangunkan dalam,,3,5,15,Closed
R251,Project Management,Procurement,Kontrak yang tidak menyebelahi pihak Kerajaan.,Semakan draf kontrak Bersama pihak berkepentingan bagi memastikan draf kontrak lengkap dan menyebelahi pihak Kerajaan,Tower Project Management ,2,5,10,Closed
R252,Project Management,Procurement,Kontrak yang tidak menyebelahi pihak Kerajaan.,Draft kontrak akan dikemukakan kepada  PUU KDN untuk semakan sebelum dikemukan kepada AGC bagi tujuan semakan dan kelulusan.,Tower Project Management ,2,5,10,Closed
R253,Strategic,Technology,Sistem yang dibangunkan tidak boleh berintegrasi dengan perkakasan boleh guna semula,Kontraktor perlu menyenaraikan senarai perkakasan / peralatan yang boleh guna semula dan berintegrasi dengan ; pakai berdasarkan kajian site assesment yang telah dilaksanakan.,BTMR,4,5,20,Closed
R254,Strategic,Technology,Sistem yang dibangunkan tidak boleh berintegrasi dengan perkakasan boleh guna semula,Kontraktor  hendaklah mencadangkan penggunaan perkakasan tidak boleh guna semula untuk tujuan lain,BTMR,4,5,20,Closed
R255,Application and Technical,System Development,Kelewatan dalam memuktamadkan rekabentuk sistem akibat dari kelewatan memuktamadkan Arkitektur Sistem Projek .,Mengadakan dan mengenal pasti aktiviti dan kefungsian bisnes proses yang merangkumi end to end process,Tower Aplikasi ,5,5,25,Closed
R256,Application and Technical,System Development,Kelewatan dalam memuktamadkan rekabentuk sistem akibat dari kelewatan memuktamadkan Arkitektur Sistem Projek .,Memastikan kandungan Dokumen Arkitektur Sistem memenuhi keperluan pengguna dan dipersetujui,Tower Aplikasi ,5,5,25,Closed
R257,Application and Technical,System Development,Kelewatan dalam memuktamadkan rekabentuk sistem akibat dari kelewatan memuktamadkan Arkitektur Sistem Projek .,Menyediakan product backlog planning yang komprehensif untuk diguna pakai dalam fasa pembangunan,Tower Aplikasi ,5,5,25,Closed
R258,Application and Technical,System Development,Kelewatan dalam memuktamadkan rekabentuk sistem akibat dari kelewatan memuktamadkan Arkitektur Sistem Projek .,Menambah Human Resource yang berpengalaman dan kompeten dalam membangunkan Solution Arkitektur .,Tower Aplikasi ,5,5,25,Closed
R259,Application and Technical,"Infrastructure (DC,DRC,NICC,Server)",Penyelenggaraan perisian dan perkakasan yang akan digunakan dalam projek  tidak dilakukan dengan baik serta tidak mengikut jadual.,PPK/ IPM perlu menghantar peringatan dua minggu sebelum aktiviti penyelenggaraan dan pihak kontraktor perlu menyediakan laporan penyelenggaraan seminggu selepas aktiviti selenggara selesai.,Tower Infrastruktur ,2,4,8,Closed
R260,Application and Technical,"Infrastructure (DC,DRC,NICC,Server)",Penyelenggaraan perisian dan perkakasan yang akan digunakan dalam projek  tidak dilakukan dengan baik serta tidak mengikut jadual.,Kontraktor  hendaklah menyediakan Laporan Penyelenggaraan Pencegahan (Preventive Maintenance) dalam tempoh 4 kali setahun sepanjang tempoh warranti.,Tower Infrastruktur ,2,4,8,Closed
R261,Application and Technical,"Infrastructure (DC,DRC,NICC,Server)",Penyelenggaraan perisian dan perkakasan yang akan digunakan dalam projek  tidak dilakukan dengan baik serta tidak mengikut jadual.,"PPK perlu mengadakan mesyuarat pemantauan berkala bagi memastikan penyelanggaraan, pembaikan dan pencegahan dilaksanakan.",Tower Infrastruktur ,2,4,8,Closed
R262,Application and Technical,"Infrastructure (DC,DRC,NICC,Server)",Penyelenggaraan perisian dan perkakasan yang akan digunakan dalam projek  tidak dilakukan dengan baik serta tidak mengikut jadual.,Kontraktor  hendaklah menyediakan pasukan penyelenggaraan di setiap negeri/ regional dengan Human Resource yang mencukupi.,Tower Infrastruktur ,2,4,8,Closed
R263,Application and Technical,"Infrastructure (DC,DRC,NICC,Server)",Penyelenggaraan perisian dan perkakasan yang akan digunakan dalam projek  tidak dilakukan dengan baik serta tidak mengikut jadual.,PPK/ IPM hendaklah memasukkan klausa pembaikan/ penggantian di dalam kontrak jika berlaku vandalisme di lokasi/ cawangan.,Tower Infrastruktur ,2,4,8,Closed
R264,Application and Technical,"Infrastructure (DC,DRC,NICC,Server)",Penyelenggaraan perisian dan perkakasan yang akan digunakan dalam projek  tidak dilakukan dengan baik serta tidak mengikut jadual.,Kontraktor  hendaklah mengambil insurans untuk kerosakkan yang berpunca daripada vandalisme/ force majure.,Tower Infrastruktur ,2,4,8,Closed
R265,Strategic,Policy,"Halatuju, Policy dan polisi Kerajaan sering berubah mengikut keperluan semasa.",Pihak Kerajaan dan Kontraktor hendaklah membangunkan sistem yang configurable dan fleksible dan menggunakan work flow engine.,Tower Aplikasi ,1,5,5,Closed
R266,Strategic,Policy,"Halatuju, Policy dan polisi Kerajaan sering berubah mengikut keperluan semasa.",Pihak kerajaan dan kontraktor hendaklah membangunkan keperluan sistem memenuhi keperluan dan polisi terkini.,Tower Aplikasi ,1,5,5,Closed
